grid_id,center_lat,center_lon,min_lat,max_lat,min_lon,max_lon
VN_11.02_106.00,11.015,106.005,10.97,11.06,105.96,106.05
VN_11.02_106.09,11.015,106.095,10.97,11.06,106.05,106.14
VN_11.02_106.19,11.015,106.185,10.97,11.06,106.14,106.23
VN_11.02_106.28,11.015,106.275,10.97,11.06,106.23,106.32
VN_11.02_106.36,11.015,106.365,10.97,11.06,106.32,106.41
VN_11.02_106.45,11.015,106.455,10.97,11.06,106.41,106.5
VN_11.02_106.55,11.015,106.545,10.97,11.06,106.5,106.59
VN_11.02_106.64,11.015,106.635,10.97,11.06,106.59,106.68
VN_11.02_106.72,11.015,106.725,10.97,11.06,106.68,106.77
VN_11.02_106.81,11.015,106.815,10.97,11.06,106.77,106.86
VN_11.02_106.91,11.015,106.905,10.97,11.06,106.86,106.95
VN_11.02_107.00,11.015,106.995,10.97,11.06,106.95,107.04
VN_11.02_107.08,11.015,107.085,10.97,11.06,107.04,107.13
VN_11.02_107.17,11.015,107.175,10.97,11.06,107.13,107.22
VN_11.02_107.27,11.015,107.265,10.97,11.06,107.22,107.31
VN_11.02_107.36,11.015,107.355,10.97,11.06,107.31,107.4
VN_11.02_107.44,11.015,107.445,10.97,11.06,107.4,107.49
VN_11.02_107.53,11.015,107.535,10.97,11.06,107.49,107.58
VN_11.02_107.62,11.015,107.625,10.97,11.06,107.58,107.67
VN_11.02_107.72,11.015,107.715,10.97,11.06,107.67,107.76
VN_11.02_107.81,11.015,107.805,10.97,11.06,107.76,107.85
VN_11.02_107.89,11.015,107.895,10.97,11.06,107.85,107.94
VN_11.02_107.98,11.015,107.985,10.97,11.06,107.94,108.03
VN_11.02_108.08,11.015,108.075,10.97,11.06,108.03,108.12
VN_11.02_108.17,11.015,108.165,10.97,11.06,108.12,108.21
VN_11.02_108.25,11.015,108.255,10.97,11.06,108.21,108.3
VN_11.02_108.34,11.015,108.345,10.97,11.06,108.3,108.39
VN_11.02_108.44,11.015,108.435,10.97,11.06,108.39,108.48
VN_11.02_108.53,11.015,108.525,10.97,11.06,108.48,108.57
VN_11.02_108.61,11.015,108.615,10.97,11.06,108.57,108.66
VN_11.02_108.70,11.015,108.705,10.97,11.06,108.66,108.75
VN_11.02_108.80,11.015,108.795,10.97,11.06,108.75,108.84
VN_11.02_108.89,11.015,108.885,10.97,11.06,108.84,108.93
VN_11.02_108.97,11.015,108.975,10.97,11.06,108.93,109.02
VN_11.02_109.06,11.015,109.065,10.97,11.06,109.02,109.11
VN_11.02_109.16,11.015,109.155,10.97,11.06,109.11,109.2
VN_11.02_109.25,11.015,109.245,10.97,11.06,109.2,109.29
VN_11.02_109.33,11.015,109.335,10.97,11.06,109.29,109.38
VN_11.02_109.42,11.015,109.425,10.97,11.06,109.38,109.47
VN_11.02_109.52,11.015,109.515,10.97,11.06,109.47,109.56
VN_11.02_109.61,11.015,109.605,10.97,11.06,109.56,109.65
VN_11.02_109.69,11.015,109.695,10.97,11.06,109.65,109.74
VN_11.02_109.78,11.015,109.785,10.97,11.06,109.74,109.83
VN_11.02_109.88,11.015,109.875,10.97,11.06,109.83,109.92
VN_11.02_109.97,11.015,109.965,10.97,11.06,109.92,110.01
VN_11.11_102.05,11.105,102.045,11.06,11.15,102.0,102.09
VN_11.11_102.14,11.105,102.135,11.06,11.15,102.09,102.18
VN_11.11_102.22,11.105,102.225,11.06,11.15,102.18,102.27
VN_11.11_102.31,11.105,102.315,11.06,11.15,102.27,102.36
VN_11.11_102.41,11.105,102.405,11.06,11.15,102.36,102.45
VN_11.11_102.50,11.105,102.495,11.06,11.15,102.45,102.54
VN_11.11_102.58,11.105,102.585,11.06,11.15,102.54,102.63
VN_11.11_102.67,11.105,102.675,11.06,11.15,102.63,102.72
VN_11.11_102.77,11.105,102.765,11.06,11.15,102.72,102.81
VN_11.11_102.86,11.105,102.855,11.06,11.15,102.81,102.9
VN_11.11_102.94,11.105,102.945,11.06,11.15,102.9,102.99
VN_11.11_103.03,11.105,103.035,11.06,11.15,102.99,103.08
VN_11.11_103.12,11.105,103.125,11.06,11.15,103.08,103.17
VN_11.11_103.22,11.105,103.215,11.06,11.15,103.17,103.26
VN_11.11_103.31,11.105,103.305,11.06,11.15,103.26,103.35
VN_11.11_103.39,11.105,103.395,11.06,11.15,103.35,103.44
VN_11.11_103.48,11.105,103.485,11.06,11.15,103.44,103.53
VN_11.11_103.58,11.105,103.575,11.06,11.15,103.53,103.62
VN_11.11_103.67,11.105,103.665,11.06,11.15,103.62,103.71
VN_11.11_103.75,11.105,103.755,11.06,11.15,103.71,103.8
VN_11.11_103.84,11.105,103.845,11.06,11.15,103.8,103.89
VN_11.11_103.94,11.105,103.935,11.06,11.15,103.89,103.98
VN_11.11_104.03,11.105,104.025,11.06,11.15,103.98,104.07
VN_11.11_104.11,11.105,104.115,11.06,11.15,104.07,104.16
VN_11.11_104.20,11.105,104.205,11.06,11.15,104.16,104.25
VN_11.11_104.30,11.105,104.295,11.06,11.15,104.25,104.34
VN_11.11_104.39,11.105,104.385,11.06,11.15,104.34,104.43
VN_11.11_104.47,11.105,104.475,11.06,11.15,104.43,104.52
VN_11.11_104.56,11.105,104.565,11.06,11.15,104.52,104.61
VN_11.11_104.66,11.105,104.655,11.06,11.15,104.61,104.7
VN_11.11_104.75,11.105,104.745,11.06,11.15,104.7,104.79
VN_11.11_104.83,11.105,104.835,11.06,11.15,104.79,104.88
VN_11.11_104.92,11.105,104.925,11.06,11.15,104.88,104.97
VN_11.11_105.02,11.105,105.015,11.06,11.15,104.97,105.06
VN_11.11_105.11,11.105,105.105,11.06,11.15,105.06,105.15
VN_11.11_105.19,11.105,105.195,11.06,11.15,105.15,105.24
VN_11.11_105.28,11.105,105.285,11.06,11.15,105.24,105.33
VN_11.11_105.38,11.105,105.375,11.06,11.15,105.33,105.42
VN_11.11_105.47,11.105,105.465,11.06,11.15,105.42,105.51
VN_11.11_105.56,11.105,105.555,11.06,11.15,105.51,105.6
VN_11.11_105.64,11.105,105.645,11.06,11.15,105.6,105.69
VN_11.11_105.73,11.105,105.735,11.06,11.15,105.69,105.78
VN_11.11_105.83,11.105,105.825,11.06,11.15,105.78,105.87
VN_11.11_105.92,11.105,105.915,11.06,11.15,105.87,105.96
VN_11.11_106.00,11.105,106.005,11.06,11.15,105.96,106.05
VN_11.11_106.09,11.105,106.095,11.06,11.15,106.05,106.14
VN_11.11_106.19,11.105,106.185,11.06,11.15,106.14,106.23
VN_11.11_106.28,11.105,106.275,11.06,11.15,106.23,106.32
VN_11.11_106.36,11.105,106.365,11.06,11.15,106.32,106.41
VN_11.11_106.45,11.105,106.455,11.06,11.15,106.41,106.5
VN_11.11_106.55,11.105,106.545,11.06,11.15,106.5,106.59
VN_11.11_106.64,11.105,106.635,11.06,11.15,106.59,106.68
VN_11.11_106.72,11.105,106.725,11.06,11.15,106.68,106.77
VN_11.11_106.81,11.105,106.815,11.06,11.15,106.77,106.86
VN_11.11_106.91,11.105,106.905,11.06,11.15,106.86,106.95
VN_11.11_107.00,11.105,106.995,11.06,11.15,106.95,107.04
VN_11.11_107.08,11.105,107.085,11.06,11.15,107.04,107.13
VN_11.11_107.17,11.105,107.175,11.06,11.15,107.13,107.22
VN_11.11_107.27,11.105,107.265,11.06,11.15,107.22,107.31
VN_11.11_107.36,11.105,107.355,11.06,11.15,107.31,107.4
VN_11.11_107.44,11.105,107.445,11.06,11.15,107.4,107.49
VN_11.11_107.53,11.105,107.535,11.06,11.15,107.49,107.58
VN_11.11_107.62,11.105,107.625,11.06,11.15,107.58,107.67
VN_11.11_107.72,11.105,107.715,11.06,11.15,107.67,107.76
VN_11.11_107.81,11.105,107.805,11.06,11.15,107.76,107.85
VN_11.11_107.89,11.105,107.895,11.06,11.15,107.85,107.94
VN_11.11_107.98,11.105,107.985,11.06,11.15,107.94,108.03
VN_11.11_108.08,11.105,108.075,11.06,11.15,108.03,108.12
VN_11.11_108.17,11.105,108.165,11.06,11.15,108.12,108.21
VN_11.11_108.25,11.105,108.255,11.06,11.15,108.21,108.3
VN_11.11_108.34,11.105,108.345,11.06,11.15,108.3,108.39
VN_11.11_108.44,11.105,108.435,11.06,11.15,108.39,108.48
VN_11.11_108.53,11.105,108.525,11.06,11.15,108.48,108.57
VN_11.11_108.61,11.105,108.615,11.06,11.15,108.57,108.66
VN_11.11_108.70,11.105,108.705,11.06,11.15,108.66,108.75
VN_11.11_108.80,11.105,108.795,11.06,11.15,108.75,108.84
VN_11.11_108.89,11.105,108.885,11.06,11.15,108.84,108.93
VN_11.11_108.97,11.105,108.975,11.06,11.15,108.93,109.02
VN_11.11_109.06,11.105,109.065,11.06,11.15,109.02,109.11
VN_11.11_109.16,11.105,109.155,11.06,11.15,109.11,109.2
VN_11.11_109.25,11.105,109.245,11.06,11.15,109.2,109.29
VN_11.11_109.33,11.105,109.335,11.06,11.15,109.29,109.38
VN_11.11_109.42,11.105,109.425,11.06,11.15,109.38,109.47
VN_11.11_109.52,11.105,109.515,11.06,11.15,109.47,109.56
VN_11.11_109.61,11.105,109.605,11.06,11.15,109.56,109.65
VN_11.11_109.69,11.105,109.695,11.06,11.15,109.65,109.74
VN_11.11_109.78,11.105,109.785,11.06,11.15,109.74,109.83
VN_11.11_109.88,11.105,109.875,11.06,11.15,109.83,109.92
VN_11.11_109.97,11.105,109.965,11.06,11.15,109.92,110.01
VN_11.20_102.05,11.195,102.045,11.15,11.24,102.0,102.09
VN_11.20_102.14,11.195,102.135,11.15,11.24,102.09,102.18
VN_11.20_102.22,11.195,102.225,11.15,11.24,102.18,102.27
VN_11.20_102.31,11.195,102.315,11.15,11.24,102.27,102.36
VN_11.20_102.41,11.195,102.405,11.15,11.24,102.36,102.45
VN_11.20_102.50,11.195,102.495,11.15,11.24,102.45,102.54
VN_11.20_102.58,11.195,102.585,11.15,11.24,102.54,102.63
VN_11.20_102.67,11.195,102.675,11.15,11.24,102.63,102.72
VN_11.20_102.77,11.195,102.765,11.15,11.24,102.72,102.81
VN_11.20_102.86,11.195,102.855,11.15,11.24,102.81,102.9
VN_11.20_102.94,11.195,102.945,11.15,11.24,102.9,102.99
VN_11.20_103.03,11.195,103.035,11.15,11.24,102.99,103.08
VN_11.20_103.12,11.195,103.125,11.15,11.24,103.08,103.17
VN_11.20_103.22,11.195,103.215,11.15,11.24,103.17,103.26
VN_11.20_103.31,11.195,103.305,11.15,11.24,103.26,103.35
VN_11.20_103.39,11.195,103.395,11.15,11.24,103.35,103.44
VN_11.20_103.48,11.195,103.485,11.15,11.24,103.44,103.53
VN_11.20_103.58,11.195,103.575,11.15,11.24,103.53,103.62
VN_11.20_103.67,11.195,103.665,11.15,11.24,103.62,103.71
VN_11.20_103.75,11.195,103.755,11.15,11.24,103.71,103.8
VN_11.20_103.84,11.195,103.845,11.15,11.24,103.8,103.89
VN_11.20_103.94,11.195,103.935,11.15,11.24,103.89,103.98
VN_11.20_104.03,11.195,104.025,11.15,11.24,103.98,104.07
VN_11.20_104.11,11.195,104.115,11.15,11.24,104.07,104.16
VN_11.20_104.20,11.195,104.205,11.15,11.24,104.16,104.25
VN_11.20_104.30,11.195,104.295,11.15,11.24,104.25,104.34
VN_11.20_104.39,11.195,104.385,11.15,11.24,104.34,104.43
VN_11.20_104.47,11.195,104.475,11.15,11.24,104.43,104.52
VN_11.20_104.56,11.195,104.565,11.15,11.24,104.52,104.61
VN_11.20_104.66,11.195,104.655,11.15,11.24,104.61,104.7
VN_11.20_104.75,11.195,104.745,11.15,11.24,104.7,104.79
VN_11.20_104.83,11.195,104.835,11.15,11.24,104.79,104.88
VN_11.20_104.92,11.195,104.925,11.15,11.24,104.88,104.97
VN_11.20_105.02,11.195,105.015,11.15,11.24,104.97,105.06
VN_11.20_105.11,11.195,105.105,11.15,11.24,105.06,105.15
VN_11.20_105.19,11.195,105.195,11.15,11.24,105.15,105.24
VN_11.20_105.28,11.195,105.285,11.15,11.24,105.24,105.33
VN_11.20_105.38,11.195,105.375,11.15,11.24,105.33,105.42
VN_11.20_105.47,11.195,105.465,11.15,11.24,105.42,105.51
VN_11.20_105.56,11.195,105.555,11.15,11.24,105.51,105.6
VN_11.20_105.64,11.195,105.645,11.15,11.24,105.6,105.69
VN_11.20_105.73,11.195,105.735,11.15,11.24,105.69,105.78
VN_11.20_105.83,11.195,105.825,11.15,11.24,105.78,105.87
VN_11.20_105.92,11.195,105.915,11.15,11.24,105.87,105.96
VN_11.20_106.00,11.195,106.005,11.15,11.24,105.96,106.05
VN_11.20_106.09,11.195,106.095,11.15,11.24,106.05,106.14
VN_11.20_106.19,11.195,106.185,11.15,11.24,106.14,106.23
VN_11.20_106.28,11.195,106.275,11.15,11.24,106.23,106.32
VN_11.20_106.36,11.195,106.365,11.15,11.24,106.32,106.41
VN_11.20_106.45,11.195,106.455,11.15,11.24,106.41,106.5
VN_11.20_106.55,11.195,106.545,11.15,11.24,106.5,106.59
VN_11.20_106.64,11.195,106.635,11.15,11.24,106.59,106.68
VN_11.20_106.72,11.195,106.725,11.15,11.24,106.68,106.77
VN_11.20_106.81,11.195,106.815,11.15,11.24,106.77,106.86
VN_11.20_106.91,11.195,106.905,11.15,11.24,106.86,106.95
VN_11.20_107.00,11.195,106.995,11.15,11.24,106.95,107.04
VN_11.20_107.08,11.195,107.085,11.15,11.24,107.04,107.13
VN_11.20_107.17,11.195,107.175,11.15,11.24,107.13,107.22
VN_11.20_107.27,11.195,107.265,11.15,11.24,107.22,107.31
VN_11.20_107.36,11.195,107.355,11.15,11.24,107.31,107.4
VN_11.20_107.44,11.195,107.445,11.15,11.24,107.4,107.49
VN_11.20_107.53,11.195,107.535,11.15,11.24,107.49,107.58
VN_11.20_107.62,11.195,107.625,11.15,11.24,107.58,107.67
VN_11.20_107.72,11.195,107.715,11.15,11.24,107.67,107.76
VN_11.20_107.81,11.195,107.805,11.15,11.24,107.76,107.85
VN_11.20_107.89,11.195,107.895,11.15,11.24,107.85,107.94
VN_11.20_107.98,11.195,107.985,11.15,11.24,107.94,108.03
VN_11.20_108.08,11.195,108.075,11.15,11.24,108.03,108.12
VN_11.20_108.17,11.195,108.165,11.15,11.24,108.12,108.21
VN_11.20_108.25,11.195,108.255,11.15,11.24,108.21,108.3
VN_11.20_108.34,11.195,108.345,11.15,11.24,108.3,108.39
VN_11.20_108.44,11.195,108.435,11.15,11.24,108.39,108.48
VN_11.20_108.53,11.195,108.525,11.15,11.24,108.48,108.57
VN_11.20_108.61,11.195,108.615,11.15,11.24,108.57,108.66
VN_11.20_108.70,11.195,108.705,11.15,11.24,108.66,108.75
VN_11.20_108.80,11.195,108.795,11.15,11.24,108.75,108.84
VN_11.20_108.89,11.195,108.885,11.15,11.24,108.84,108.93
VN_11.20_108.97,11.195,108.975,11.15,11.24,108.93,109.02
VN_11.20_109.06,11.195,109.065,11.15,11.24,109.02,109.11
VN_11.20_109.16,11.195,109.155,11.15,11.24,109.11,109.2
VN_11.20_109.25,11.195,109.245,11.15,11.24,109.2,109.29
VN_11.20_109.33,11.195,109.335,11.15,11.24,109.29,109.38
VN_11.20_109.42,11.195,109.425,11.15,11.24,109.38,109.47
VN_11.20_109.52,11.195,109.515,11.15,11.24,109.47,109.56
VN_11.20_109.61,11.195,109.605,11.15,11.24,109.56,109.65
VN_11.20_109.69,11.195,109.695,11.15,11.24,109.65,109.74
VN_11.20_109.78,11.195,109.785,11.15,11.24,109.74,109.83
VN_11.20_109.88,11.195,109.875,11.15,11.24,109.83,109.92
VN_11.20_109.97,11.195,109.965,11.15,11.24,109.92,110.01
VN_11.29_102.05,11.285,102.045,11.24,11.33,102.0,102.09
VN_11.29_102.14,11.285,102.135,11.24,11.33,102.09,102.18
VN_11.29_102.22,11.285,102.225,11.24,11.33,102.18,102.27
VN_11.29_102.31,11.285,102.315,11.24,11.33,102.27,102.36
VN_11.29_102.41,11.285,102.405,11.24,11.33,102.36,102.45
VN_11.29_102.50,11.285,102.495,11.24,11.33,102.45,102.54
VN_11.29_102.58,11.285,102.585,11.24,11.33,102.54,102.63
VN_11.29_102.67,11.285,102.675,11.24,11.33,102.63,102.72
VN_11.29_102.77,11.285,102.765,11.24,11.33,102.72,102.81
VN_11.29_102.86,11.285,102.855,11.24,11.33,102.81,102.9
VN_11.29_102.94,11.285,102.945,11.24,11.33,102.9,102.99
VN_11.29_103.03,11.285,103.035,11.24,11.33,102.99,103.08
VN_11.29_103.12,11.285,103.125,11.24,11.33,103.08,103.17
VN_11.29_103.22,11.285,103.215,11.24,11.33,103.17,103.26
VN_11.29_103.31,11.285,103.305,11.24,11.33,103.26,103.35
VN_11.29_103.39,11.285,103.395,11.24,11.33,103.35,103.44
VN_11.29_103.48,11.285,103.485,11.24,11.33,103.44,103.53
VN_11.29_103.58,11.285,103.575,11.24,11.33,103.53,103.62
VN_11.29_103.67,11.285,103.665,11.24,11.33,103.62,103.71
VN_11.29_103.75,11.285,103.755,11.24,11.33,103.71,103.8
VN_11.29_103.84,11.285,103.845,11.24,11.33,103.8,103.89
VN_11.29_103.94,11.285,103.935,11.24,11.33,103.89,103.98
VN_11.29_104.03,11.285,104.025,11.24,11.33,103.98,104.07
VN_11.29_104.11,11.285,104.115,11.24,11.33,104.07,104.16
VN_11.29_104.20,11.285,104.205,11.24,11.33,104.16,104.25
VN_11.29_104.30,11.285,104.295,11.24,11.33,104.25,104.34
VN_11.29_104.39,11.285,104.385,11.24,11.33,104.34,104.43
VN_11.29_104.47,11.285,104.475,11.24,11.33,104.43,104.52
VN_11.29_104.56,11.285,104.565,11.24,11.33,104.52,104.61
VN_11.29_104.66,11.285,104.655,11.24,11.33,104.61,104.7
VN_11.29_104.75,11.285,104.745,11.24,11.33,104.7,104.79
VN_11.29_104.83,11.285,104.835,11.24,11.33,104.79,104.88
VN_11.29_104.92,11.285,104.925,11.24,11.33,104.88,104.97
VN_11.29_105.02,11.285,105.015,11.24,11.33,104.97,105.06
VN_11.29_105.11,11.285,105.105,11.24,11.33,105.06,105.15
VN_11.29_105.19,11.285,105.195,11.24,11.33,105.15,105.24
VN_11.29_105.28,11.285,105.285,11.24,11.33,105.24,105.33
VN_11.29_105.38,11.285,105.375,11.24,11.33,105.33,105.42
VN_11.29_105.47,11.285,105.465,11.24,11.33,105.42,105.51
VN_11.29_105.56,11.285,105.555,11.24,11.33,105.51,105.6
VN_11.29_105.64,11.285,105.645,11.24,11.33,105.6,105.69
VN_11.29_105.73,11.285,105.735,11.24,11.33,105.69,105.78
VN_11.29_105.83,11.285,105.825,11.24,11.33,105.78,105.87
VN_11.29_105.92,11.285,105.915,11.24,11.33,105.87,105.96
VN_11.29_106.00,11.285,106.005,11.24,11.33,105.96,106.05
VN_11.29_106.09,11.285,106.095,11.24,11.33,106.05,106.14
VN_11.29_106.19,11.285,106.185,11.24,11.33,106.14,106.23
VN_11.29_106.28,11.285,106.275,11.24,11.33,106.23,106.32
VN_11.29_106.36,11.285,106.365,11.24,11.33,106.32,106.41
VN_11.29_106.45,11.285,106.455,11.24,11.33,106.41,106.5
VN_11.29_106.55,11.285,106.545,11.24,11.33,106.5,106.59
VN_11.29_106.64,11.285,106.635,11.24,11.33,106.59,106.68
VN_11.29_106.72,11.285,106.725,11.24,11.33,106.68,106.77
VN_11.29_106.81,11.285,106.815,11.24,11.33,106.77,106.86
VN_11.29_106.91,11.285,106.905,11.24,11.33,106.86,106.95
VN_11.29_107.00,11.285,106.995,11.24,11.33,106.95,107.04
VN_11.29_107.08,11.285,107.085,11.24,11.33,107.04,107.13
VN_11.29_107.17,11.285,107.175,11.24,11.33,107.13,107.22
VN_11.29_107.27,11.285,107.265,11.24,11.33,107.22,107.31
VN_11.29_107.36,11.285,107.355,11.24,11.33,107.31,107.4
VN_11.29_107.44,11.285,107.445,11.24,11.33,107.4,107.49
VN_11.29_107.53,11.285,107.535,11.24,11.33,107.49,107.58
VN_11.29_107.62,11.285,107.625,11.24,11.33,107.58,107.67
VN_11.29_107.72,11.285,107.715,11.24,11.33,107.67,107.76
VN_11.29_107.81,11.285,107.805,11.24,11.33,107.76,107.85
VN_11.29_107.89,11.285,107.895,11.24,11.33,107.85,107.94
VN_11.29_107.98,11.285,107.985,11.24,11.33,107.94,108.03
VN_11.29_108.08,11.285,108.075,11.24,11.33,108.03,108.12
VN_11.29_108.17,11.285,108.165,11.24,11.33,108.12,108.21
VN_11.29_108.25,11.285,108.255,11.24,11.33,108.21,108.3
VN_11.29_108.34,11.285,108.345,11.24,11.33,108.3,108.39
VN_11.29_108.44,11.285,108.435,11.24,11.33,108.39,108.48
VN_11.29_108.53,11.285,108.525,11.24,11.33,108.48,108.57
VN_11.29_108.61,11.285,108.615,11.24,11.33,108.57,108.66
VN_11.29_108.70,11.285,108.705,11.24,11.33,108.66,108.75
VN_11.29_108.80,11.285,108.795,11.24,11.33,108.75,108.84
VN_11.29_108.89,11.285,108.885,11.24,11.33,108.84,108.93
VN_11.29_108.97,11.285,108.975,11.24,11.33,108.93,109.02
VN_11.29_109.06,11.285,109.065,11.24,11.33,109.02,109.11
VN_11.29_109.16,11.285,109.155,11.24,11.33,109.11,109.2
VN_11.29_109.25,11.285,109.245,11.24,11.33,109.2,109.29
VN_11.29_109.33,11.285,109.335,11.24,11.33,109.29,109.38
VN_11.29_109.42,11.285,109.425,11.24,11.33,109.38,109.47
VN_11.29_109.52,11.285,109.515,11.24,11.33,109.47,109.56
VN_11.29_109.61,11.285,109.605,11.24,11.33,109.56,109.65
VN_11.29_109.69,11.285,109.695,11.24,11.33,109.65,109.74
VN_11.29_109.78,11.285,109.785,11.24,11.33,109.74,109.83
VN_11.29_109.88,11.285,109.875,11.24,11.33,109.83,109.92
VN_11.29_109.97,11.285,109.965,11.24,11.33,109.92,110.01
VN_11.38_102.05,11.375,102.045,11.33,11.42,102.0,102.09
VN_11.38_102.14,11.375,102.135,11.33,11.42,102.09,102.18
VN_11.38_102.22,11.375,102.225,11.33,11.42,102.18,102.27
VN_11.38_102.31,11.375,102.315,11.33,11.42,102.27,102.36
VN_11.38_102.41,11.375,102.405,11.33,11.42,102.36,102.45
VN_11.38_102.50,11.375,102.495,11.33,11.42,102.45,102.54
VN_11.38_102.58,11.375,102.585,11.33,11.42,102.54,102.63
VN_11.38_102.67,11.375,102.675,11.33,11.42,102.63,102.72
VN_11.38_102.77,11.375,102.765,11.33,11.42,102.72,102.81
VN_11.38_102.86,11.375,102.855,11.33,11.42,102.81,102.9
VN_11.38_102.94,11.375,102.945,11.33,11.42,102.9,102.99
VN_11.38_103.03,11.375,103.035,11.33,11.42,102.99,103.08
VN_11.38_103.12,11.375,103.125,11.33,11.42,103.08,103.17
VN_11.38_103.22,11.375,103.215,11.33,11.42,103.17,103.26
VN_11.38_103.31,11.375,103.305,11.33,11.42,103.26,103.35
VN_11.38_103.39,11.375,103.395,11.33,11.42,103.35,103.44
VN_11.38_103.48,11.375,103.485,11.33,11.42,103.44,103.53
VN_11.38_103.58,11.375,103.575,11.33,11.42,103.53,103.62
VN_11.38_103.67,11.375,103.665,11.33,11.42,103.62,103.71
VN_11.38_103.75,11.375,103.755,11.33,11.42,103.71,103.8
VN_11.38_103.84,11.375,103.845,11.33,11.42,103.8,103.89
VN_11.38_103.94,11.375,103.935,11.33,11.42,103.89,103.98
VN_11.38_104.03,11.375,104.025,11.33,11.42,103.98,104.07
VN_11.38_104.11,11.375,104.115,11.33,11.42,104.07,104.16
VN_11.38_104.20,11.375,104.205,11.33,11.42,104.16,104.25
VN_11.38_104.30,11.375,104.295,11.33,11.42,104.25,104.34
VN_11.38_104.39,11.375,104.385,11.33,11.42,104.34,104.43
VN_11.38_104.47,11.375,104.475,11.33,11.42,104.43,104.52
VN_11.38_104.56,11.375,104.565,11.33,11.42,104.52,104.61
VN_11.38_104.66,11.375,104.655,11.33,11.42,104.61,104.7
VN_11.38_104.75,11.375,104.745,11.33,11.42,104.7,104.79
VN_11.38_104.83,11.375,104.835,11.33,11.42,104.79,104.88
VN_11.38_104.92,11.375,104.925,11.33,11.42,104.88,104.97
VN_11.38_105.02,11.375,105.015,11.33,11.42,104.97,105.06
VN_11.38_105.11,11.375,105.105,11.33,11.42,105.06,105.15
VN_11.38_105.19,11.375,105.195,11.33,11.42,105.15,105.24
VN_11.38_105.28,11.375,105.285,11.33,11.42,105.24,105.33
VN_11.38_105.38,11.375,105.375,11.33,11.42,105.33,105.42
VN_11.38_105.47,11.375,105.465,11.33,11.42,105.42,105.51
VN_11.38_105.56,11.375,105.555,11.33,11.42,105.51,105.6
VN_11.38_105.64,11.375,105.645,11.33,11.42,105.6,105.69
VN_11.38_105.73,11.375,105.735,11.33,11.42,105.69,105.78
VN_11.38_105.83,11.375,105.825,11.33,11.42,105.78,105.87
VN_11.38_105.92,11.375,105.915,11.33,11.42,105.87,105.96
VN_11.38_106.00,11.375,106.005,11.33,11.42,105.96,106.05
VN_11.38_106.09,11.375,106.095,11.33,11.42,106.05,106.14
VN_11.38_106.19,11.375,106.185,11.33,11.42,106.14,106.23
VN_11.38_106.28,11.375,106.275,11.33,11.42,106.23,106.32
VN_11.38_106.36,11.375,106.365,11.33,11.42,106.32,106.41
VN_11.38_106.45,11.375,106.455,11.33,11.42,106.41,106.5
VN_11.38_106.55,11.375,106.545,11.33,11.42,106.5,106.59
VN_11.38_106.64,11.375,106.635,11.33,11.42,106.59,106.68
VN_11.38_106.72,11.375,106.725,11.33,11.42,106.68,106.77
VN_11.38_106.81,11.375,106.815,11.33,11.42,106.77,106.86
VN_11.38_106.91,11.375,106.905,11.33,11.42,106.86,106.95
VN_11.38_107.00,11.375,106.995,11.33,11.42,106.95,107.04
VN_11.38_107.08,11.375,107.085,11.33,11.42,107.04,107.13
VN_11.38_107.17,11.375,107.175,11.33,11.42,107.13,107.22
VN_11.38_107.27,11.375,107.265,11.33,11.42,107.22,107.31
VN_11.38_107.36,11.375,107.355,11.33,11.42,107.31,107.4
VN_11.38_107.44,11.375,107.445,11.33,11.42,107.4,107.49
VN_11.38_107.53,11.375,107.535,11.33,11.42,107.49,107.58
VN_11.38_107.62,11.375,107.625,11.33,11.42,107.58,107.67
VN_11.38_107.72,11.375,107.715,11.33,11.42,107.67,107.76
VN_11.38_107.81,11.375,107.805,11.33,11.42,107.76,107.85
VN_11.38_107.89,11.375,107.895,11.33,11.42,107.85,107.94
VN_11.38_107.98,11.375,107.985,11.33,11.42,107.94,108.03
VN_11.38_108.08,11.375,108.075,11.33,11.42,108.03,108.12
VN_11.38_108.17,11.375,108.165,11.33,11.42,108.12,108.21
VN_11.38_108.25,11.375,108.255,11.33,11.42,108.21,108.3
VN_11.38_108.34,11.375,108.345,11.33,11.42,108.3,108.39
VN_11.38_108.44,11.375,108.435,11.33,11.42,108.39,108.48
VN_11.38_108.53,11.375,108.525,11.33,11.42,108.48,108.57
VN_11.38_108.61,11.375,108.615,11.33,11.42,108.57,108.66
VN_11.38_108.70,11.375,108.705,11.33,11.42,108.66,108.75
VN_11.38_108.80,11.375,108.795,11.33,11.42,108.75,108.84
VN_11.38_108.89,11.375,108.885,11.33,11.42,108.84,108.93
VN_11.38_108.97,11.375,108.975,11.33,11.42,108.93,109.02
VN_11.38_109.06,11.375,109.065,11.33,11.42,109.02,109.11
VN_11.38_109.16,11.375,109.155,11.33,11.42,109.11,109.2
VN_11.38_109.25,11.375,109.245,11.33,11.42,109.2,109.29
VN_11.38_109.33,11.375,109.335,11.33,11.42,109.29,109.38
VN_11.38_109.42,11.375,109.425,11.33,11.42,109.38,109.47
VN_11.38_109.52,11.375,109.515,11.33,11.42,109.47,109.56
VN_11.38_109.61,11.375,109.605,11.33,11.42,109.56,109.65
